trip_id,line_id,start_station_id,end_station_id,scheduled_departure_time,is_peak_hour,is_delayed,delay_minutes,is_cancelled
81528,S5,S6,S7,2024-09-19 19:41:00,True,False,2,False
81530,S42,S7,S8,2024-02-12 23:12:00,False,False,2,False
81531,S7,S4,S6,2024-10-26 13:28:00,False,False,0,False
81532,S2,S1,S5,2024-05-06 00:44:00,False,False,1,False
81533,S1,S4,S9,2024-07-05 17:50:00,True,False,3,False
81534,S41,S5,S2,2024-05-06 17:28:00,True,False,3,False
81535,S2,S2,S7,2024-04-21 16:52:00,True,False,0,False
81536,S42,S7,S4,2024-11-29 22:32:00,False,False,2,False
81537,S2,S2,S4,2024-12-08 21:32:00,False,False,0,False
81538,S41,S5,S7,2024-02-19 18:51:00,True,False,4,False
81539,S7,S4,S1,2024-10-18 02:55:00,False,False,2,False
81540,S5,S3,S5,2024-08-19 16:46:00,True,False,3,False
81541,S42,S10,S1,2024-02-13 06:12:00,True,False,3,False
81542,S7,S3,S4,2024-05-07 12:45:00,False,False,1,False
81543,S7,S3,S4,2024-06-27 08:48:00,True,False,2,False
81544,S5,S7,S10,2024-09-16 08:54:00,True,False,2,False
81545,S42,S2,S7,2024-05-31 09:43:00,True,False,4,False
81546,S41,S8,S3,2024-05-19 15:22:00,False,False,0,False
81547,S1,S1,S4,2024-02-15 13:01:00,False,False,1,False
81548,S41,S7,S3,2024-03-14 19:39:00,True,False,3,False
81549,S5,S7,S8,2024-11-26 14:54:00,False,False,1,False
81550,S2,S1,S6,2024-05-12 14:00:00,False,False,0,False
81551,S7,S8,S5,2024-06-09 09:04:00,True,False,0,False
81552,S7,S4,S7,2024-07-07 00:10:00,False,False,0,False
81553,S1,S7,S4,2024-05-01 05:23:00,False,False,1,False
81554,S41,S1,S9,2024-02-08 15:47:00,False,False,1,False
81555,S7,S1,S10,2024-10-03 21:09:00,False,False,1,False
81556,S41,S2,S4,2024-02-18 02:39:00,False,False,0,False
81557,S7,S5,S9,2024-12-27 15:26:00,False,False,1,False
81558,S41,S5,S1,2024-08-13 19:54:00,True,False,4,False
81559,S1,S10,S4,2024-08-21 00:12:00,False,False,1,False
81560,S41,S5,S9,2024-12-05 02:02:00,False,False,3,False
81561,S2,S10,S5,2024-04-02 22:43:00,False,False,2,False
81562,S5,S4,S3,2024-09-28 11:26:00,False,False,0,False
81563,S41,S5,S2,2024-01-22 23:58:00,False,False,1,False
81564,S2,S6,S5,2024-12-26 05:03:00,False,False,1,False
81565,S42,S2,S6,2024-04-19 02:55:00,False,False,1,False
81566,S2,S2,S3,2024-09-22 07:53:00,True,False,1,False
81567,S5,S1,S2,2024-02-12 08:35:00,True,False,3,False
81568,S7,S8,S1,2024-10-23 04:46:00,False,False,1,False
81569,S7,S4,S5,2024-11-18 00:03:00,False,False,3,False
81570,S42,S8,S1,2024-09-23 17:44:00,True,False,4,False
81572,S42,S6,S9,2024-08-01 00:19:00,False,False,2,False
81573,S1,S8,S5,2024-05-15 02:05:00,False,False,1,False
81574,S7,S4,S6,2024-12-24 23:31:00,False,False,1,False
81576,S2,S9,S4,2024-02-08 12:08:00,False,False,1,False
81577,S7,S2,S10,2024-10-22 06:05:00,True,False,4,False
81578,S41,S4,S1,2024-10-06 13:59:00,False,False,0,False
81579,S5,S8,S5,2024-11-30 04:44:00,False,False,0,False
81580,S42,S9,S1,2024-01-16 07:31:00,True,False,4,False
81582,S7,S2,S3,2024-01-10 21:29:00,False,False,1,False
81583,S41,S1,S10,2024-09-10 07:30:00,True,False,2,False
81584,S5,S10,S5,2024-07-29 10:57:00,False,False,1,False
81585,S7,S10,S5,2024-09-24 00:23:00,False,False,1,False
81587,S1,S6,S10,2024-11-10 20:03:00,False,False,0,False
81588,S42,S2,S1,2024-09-29 06:50:00,True,False,4,False
81589,S1,S9,S2,2024-04-02 16:36:00,True,False,3,False
81590,S2,S10,S7,2024-01-24 01:31:00,False,False,1,False
81591,S7,S4,S5,2024-07-25 11:16:00,False,False,1,False
81592,S7,S6,S4,2024-05-22 15:28:00,False,False,2,False
81593,S1,S7,S10,2024-03-31 04:30:00,False,False,0,False
81594,S2,S8,S7,2024-05-29 02:07:00,False,False,1,False
81595,S42,S10,S2,2024-05-27 20:29:00,False,False,2,False
81596,S41,S5,S4,2024-02-17 04:53:00,False,False,0,False
81598,S1,S5,S6,2024-04-25 13:44:00,False,False,1,False
81599,S2,S1,S5,2024-11-16 09:36:00,True,False,2,False
81600,S41,S10,S6,2024-12-14 16:02:00,True,False,1,False
81601,S1,S5,S7,2024-12-10 12:40:00,False,False,1,False
81602,S1,S2,S8,2024-05-06 22:28:00,False,False,2,False
81603,S2,S4,S5,2024-07-21 13:57:00,False,False,0,False
81604,S42,S7,S5,2024-04-04 16:11:00,True,False,3,False
81605,S42,S1,S7,2024-01-21 19:20:00,True,False,4,False
81606,S7,S5,S4,2024-10-01 12:42:00,False,False,2,False
81607,S7,S7,S9,2024-03-16 11:15:00,False,True,119,True
81608,S5,S5,S9,2024-11-06 21:08:00,False,True,15,False
81609,S7,S1,S5,2024-07-30 02:54:00,False,False,2,False
81610,S7,S2,S10,2024-06-21 17:39:00,True,True,16,False
81611,S7,S8,S1,2024-05-19 05:50:00,False,False,0,False
81612,S5,S5,S2,2024-10-07 14:38:00,False,False,1,False
81613,S42,S4,S9,2024-03-16 09:36:00,True,True,137,False
81614,S2,S8,S2,2024-07-27 15:27:00,False,False,0,False
81616,S2,S2,S4,2024-09-11 02:11:00,False,False,1,False
81617,S1,S1,S7,2024-03-10 00:58:00,False,False,0,False
81618,S1,S5,S3,2024-09-11 22:03:00,False,False,1,False
81619,S41,S3,S6,2024-03-03 19:39:00,True,False,3,False
81620,S7,S9,S2,2024-05-13 01:28:00,False,False,1,False
81621,S42,S1,S8,2024-08-30 16:43:00,True,False,4,False
81622,S1,S1,S5,2024-05-20 12:55:00,False,False,1,False
81624,S5,S7,S5,2024-06-17 16:58:00,True,False,4,False
81625,S2,S8,S4,2024-06-06 04:32:00,False,False,1,False
81626,S2,S2,S5,2024-09-02 01:56:00,False,False,1,False
81627,S1,S9,S4,2024-04-26 04:10:00,False,False,1,False
81628,S7,S8,S7,2024-10-05 18:45:00,True,False,1,False
81629,S41,S10,S2,2024-12-21 18:58:00,True,False,3,False
81630,S1,S4,S10,2024-12-23 00:08:00,False,False,2,False
81631,S2,S4,S10,2024-08-07 05:49:00,False,False,1,False
81632,S1,S1,S3,2024-07-07 11:58:00,False,False,0,False
81633,S41,S4,S8,2024-11-08 19:35:00,True,False,3,False
81634,S5,S3,S1,2024-04-30 10:19:00,False,False,1,False
81635,S2,S10,S2,2024-03-24 05:20:00,False,False,0,False
81636,S42,S10,S1,2024-10-17 13:12:00,False,False,3,False
81637,S5,S10,S6,2024-09-04 10:07:00,False,False,1,False
81639,S5,S8,S4,2024-09-12 21:21:00,False,False,1,False
81640,S42,S6,S10,2024-04-28 07:21:00,True,False,0,False
81641,S5,S7,S2,2024-01-25 03:27:00,False,False,2,False
81642,S41,S6,S9,2024-05-03 20:46:00,False,False,2,False
81643,S42,S2,S5,2024-01-30 21:26:00,False,False,1,False
81644,S42,S4,S3,2024-07-30 21:55:00,False,False,2,False
81645,S42,S3,S7,2024-12-07 07:25:00,True,False,1,False
81646,S42,S8,S1,2024-11-27 18:12:00,True,False,2,False
81647,S7,S4,S2,2024-05-24 01:29:00,False,False,1,False
81648,S42,S10,S1,2024-07-04 03:30:00,False,False,1,False
81649,S41,S4,S9,2024-02-06 03:55:00,False,False,2,False
81650,S2,S8,S2,2024-08-27 06:58:00,True,False,2,False
81651,S1,S10,S7,2024-06-11 04:14:00,False,False,1,False
81652,S7,S5,S4,2024-09-23 12:33:00,False,False,1,False
81653,S41,S10,S8,2024-04-25 23:10:00,False,False,1,False
81654,S1,S3,S7,2024-03-30 05:56:00,False,False,0,False
81655,S41,S8,S9,2024-05-21 05:45:00,False,False,1,False
81656,S41,S6,S9,2024-02-12 00:54:00,False,False,2,False
81657,S42,S10,S2,2024-09-20 12:19:00,False,False,2,False
81658,S1,S8,S5,2024-05-21 14:04:00,False,False,1,False
81659,S7,S4,S10,2024-11-29 17:58:00,True,False,3,False
81660,S41,S9,S7,2024-07-10 14:30:00,False,False,3,False
81661,S1,S8,S1,2024-03-21 13:38:00,False,False,1,False
81662,S1,S2,S6,2024-11-25 11:23:00,False,False,1,False
81663,S1,S5,S2,2024-01-31 06:57:00,True,False,2,False
81664,S1,S4,S10,2024-07-28 07:38:00,True,False,1,False
81665,S5,S3,S8,2024-04-12 22:34:00,False,False,1,False
81666,S41,S5,S2,2024-11-27 06:24:00,True,False,3,False
81667,S7,S5,S6,2024-08-09 19:08:00,True,False,2,False
81668,S42,S5,S10,2024-02-21 03:05:00,False,False,1,False
81669,S5,S8,S5,2024-07-15 00:38:00,False,False,2,False
81670,S42,S7,S2,2024-06-15 13:40:00,False,False,0,False
81671,S41,S8,S7,2024-06-09 16:33:00,True,False,2,False
81672,S1,S9,S4,2024-02-05 06:31:00,True,False,1,False
81673,S5,S2,S6,2024-11-16 17:02:00,True,False,1,False
81675,S2,S7,S2,2024-01-19 13:34:00,False,False,1,False
81676,S7,S6,S2,2024-07-12 13:21:00,False,False,3,False
81678,S2,S7,S10,2024-08-16 16:10:00,True,False,2,False
81679,S2,S5,S4,2024-04-04 21:56:00,False,False,1,False
81680,S2,S2,S10,2024-09-09 06:43:00,True,False,2,False
81681,S7,S7,S6,2024-05-10 17:37:00,True,False,4,False
81682,S1,S4,S1,2024-02-18 06:32:00,True,False,1,False
81683,S41,S1,S5,2024-01-17 07:16:00,True,False,4,False
81684,S1,S5,S10,2024-06-18 01:15:00,False,False,1,False
81685,S42,S1,S2,2024-01-12 18:26:00,True,False,4,False
81686,S2,S10,S8,2024-12-21 04:14:00,False,False,0,False
81687,S7,S6,S2,2024-07-12 08:03:00,True,False,4,False
81688,S41,S5,S9,2024-01-06 21:37:00,False,False,0,False
81689,S41,S8,S4,2024-04-02 22:49:00,False,False,1,False
81690,S7,S3,S9,2024-01-08 23:47:00,False,False,1,False
81691,S7,S6,S3,2024-10-10 02:54:00,False,False,1,False
81692,S1,S1,S9,2024-09-08 10:41:00,False,False,0,False
81693,S7,S1,S7,2024-10-14 22:36:00,False,False,1,False
81695,S2,S7,S8,2024-09-30 21:09:00,False,False,1,False
81696,S7,S3,S7,2024-02-14 12:42:00,False,False,4,False
81697,S42,S10,S2,2024-11-06 20:38:00,False,True,78,True
81698,S7,S7,S5,2024-07-23 00:22:00,False,False,1,False
81699,S2,S9,S7,2024-01-17 22:49:00,False,False,1,False
81700,S41,S2,S7,2024-03-25 00:25:00,False,False,2,False
81701,S7,S4,S3,2024-08-24 00:26:00,False,False,0,False
81703,S42,S10,S4,2024-07-31 22:43:00,False,False,3,False
81704,S41,S5,S4,2024-07-28 13:02:00,False,False,0,False
81705,S42,S9,S10,2024-01-10 17:00:00,True,False,3,False
81706,S1,S1,S3,2024-09-19 23:44:00,False,False,1,False
81707,S5,S5,S3,2024-12-22 21:18:00,False,False,0,False
81708,S2,S5,S2,2024-05-02 05:43:00,False,False,5,False
81709,S1,S3,S7,2024-04-02 19:39:00,True,False,2,False
81710,S42,S1,S10,2024-01-03 06:09:00,True,False,5,False
81711,S42,S8,S6,2024-01-04 16:00:00,True,False,3,False
81712,S5,S9,S6,2024-12-20 02:42:00,False,False,1,False
81713,S7,S7,S6,2024-01-29 21:16:00,False,False,1,False
81714,S7,S10,S2,2024-10-09 07:17:00,True,False,4,False
81715,S2,S4,S8,2024-02-01 20:02:00,False,False,1,False
81716,S1,S2,S10,2024-12-17 02:52:00,False,False,1,False
81717,S5,S3,S1,2024-03-29 01:30:00,False,False,3,False
81719,S41,S6,S9,2024-09-03 15:45:00,False,False,1,False
81720,S5,S5,S7,2024-11-06 11:45:00,False,True,23,True
81721,S2,S3,S2,2024-04-07 02:01:00,False,False,0,False
81723,S7,S8,S1,2024-10-01 19:33:00,True,False,3,False
81724,S2,S3,S5,2024-01-12 15:55:00,False,False,1,False
81725,S7,S5,S9,2024-03-04 09:54:00,True,False,3,False
81726,S1,S8,S7,2024-07-12 00:33:00,False,False,1,False
81727,S7,S1,S6,2024-02-13 21:03:00,False,False,2,False
81728,S1,S4,S9,2024-06-12 11:02:00,False,False,1,False
81729,S5,S8,S10,2024-08-01 12:30:00,False,False,1,False
81730,S42,S4,S8,2024-10-15 02:19:00,False,False,1,False
81731,S5,S9,S4,2024-10-09 07:20:00,True,False,2,False
81732,S2,S9,S7,2024-07-23 13:58:00,False,False,2,False
81733,S2,S1,S10,2024-03-01 00:50:00,False,False,1,False
81734,S7,S8,S1,2024-05-05 10:11:00,False,False,0,False
81735,S41,S6,S1,2024-03-10 12:43:00,False,False,0,False
81737,S42,S5,S10,2024-04-12 22:40:00,False,False,2,False
81738,S2,S9,S3,2024-06-09 05:06:00,False,False,0,False
81739,S41,S4,S8,2024-10-23 22:49:00,False,False,1,False
81740,S41,S1,S4,2024-07-15 20:55:00,False,False,3,False
81741,S7,S1,S3,2024-02-10 16:29:00,True,False,0,False
81742,S42,S8,S7,2024-12-20 00:55:00,False,False,2,False
81743,S2,S3,S9,2024-06-30 14:04:00,False,False,0,False
81744,S42,S5,S10,2024-01-27 04:39:00,False,False,0,False
81745,S5,S7,S3,2024-12-16 13:54:00,False,False,1,False
81746,S41,S3,S1,2024-10-14 16:59:00,True,False,3,False
81747,S7,S2,S5,2024-03-04 02:12:00,False,False,1,False
81748,S2,S10,S4,2024-07-25 20:21:00,False,False,1,False
81749,S7,S6,S10,2024-08-27 03:30:00,False,False,1,False
81750,S2,S6,S3,2024-10-18 22:35:00,False,False,1,False
81751,S5,S8,S7,2024-07-05 10:33:00,False,False,1,False
81752,S41,S1,S10,2024-06-21 21:23:00,False,False,4,False
81753,S2,S1,S5,2024-05-26 18:54:00,True,False,2,False
81754,S42,S5,S2,2024-08-18 09:08:00,True,False,1,False
81755,S1,S4,S7,2024-11-08 05:47:00,False,False,1,False
81756,S7,S7,S1,2024-12-12 00:09:00,False,False,1,False
81757,S1,S7,S4,2024-12-14 07:15:00,True,False,1,False
81758,S42,S6,S9,2024-06-22 14:11:00,False,True,33,False
81759,S41,S4,S10,2024-06-06 15:48:00,False,False,2,False
81760,S41,S6,S8,2024-07-04 00:50:00,False,False,3,False
81761,S1,S10,S4,2024-07-30 17:00:00,True,False,2,False
81762,S41,S6,S7,2024-01-08 02:40:00,False,False,2,False
81763,S5,S5,S4,2024-10-17 13:02:00,False,False,3,False
81764,S1,S7,S9,2024-06-26 17:11:00,True,False,3,False
81766,S1,S8,S6,2024-02-22 21:07:00,False,False,2,False
81767,S7,S4,S7,2024-06-03 17:49:00,True,False,3,False
81768,S42,S2,S9,2024-06-08 13:57:00,False,False,0,False
81770,S42,S8,S5,2024-12-01 22:42:00,False,False,0,False
81771,S7,S1,S2,2024-06-19 04:35:00,False,False,1,False
81772,S1,S8,S1,2024-07-30 07:18:00,True,False,4,False
81773,S5,S6,S10,2024-08-01 13:50:00,False,False,1,False
81774,S7,S1,S3,2024-03-04 19:06:00,True,False,2,False
81775,S42,S4,S6,2024-08-19 21:25:00,False,False,1,False
81776,S2,S2,S4,2024-12-19 06:37:00,True,False,3,False
81777,S42,S7,S8,2024-09-01 10:11:00,False,False,0,False
81779,S5,S8,S7,2024-04-12 11:29:00,False,False,1,False
81780,S2,S10,S3,2024-04-20 00:13:00,False,False,0,False
81781,S7,S1,S6,2024-01-09 12:22:00,False,False,1,False
81782,S1,S3,S10,2024-02-28 14:01:00,False,False,1,False
81783,S41,S4,S3,2024-01-23 02:18:00,False,False,2,False
81784,S2,S9,S7,2024-06-27 12:39:00,False,False,1,False
81785,S7,S3,S6,2024-08-23 02:34:00,False,False,1,False
81786,S41,S3,S8,2024-07-19 03:29:00,False,False,4,False
81787,S1,S9,S1,2024-03-27 21:33:00,False,False,1,False
81789,S5,S5,S10,2024-12-26 07:37:00,True,False,2,False
81790,S41,S10,S4,2024-01-31 16:30:00,True,False,3,False
81791,S1,S1,S9,2024-09-12 19:56:00,True,False,2,False
81792,S41,S10,S6,2024-09-12 08:34:00,True,False,5,False
81793,S5,S7,S3,2024-04-12 17:27:00,True,False,3,False
81794,S41,S8,S7,2024-07-20 17:44:00,True,False,3,False
81795,S5,S9,S2,2024-11-23 11:13:00,False,False,0,False
81796,S5,S10,S9,2024-10-29 09:48:00,True,False,2,False
81797,S1,S4,S3,2024-11-22 17:27:00,True,False,2,False
81798,S7,S6,S7,2024-11-08 13:29:00,False,False,2,False
81799,S7,S7,S10,2024-07-05 20:56:00,False,False,2,False
81800,S7,S5,S3,2024-05-03 17:48:00,True,False,4,False
81801,S1,S2,S7,2024-03-25 16:45:00,True,False,2,False
81803,S1,S5,S4,2024-04-01 03:43:00,False,False,1,False
81804,S7,S6,S1,2024-10-21 14:34:00,False,False,3,False
81805,S7,S10,S5,2024-09-04 16:10:00,True,False,4,False
81806,S41,S1,S4,2024-10-23 02:10:00,False,False,1,False
81807,S1,S1,S4,2024-04-15 05:34:00,False,False,2,False
81808,S7,S6,S7,2024-03-22 16:02:00,True,False,3,False
81810,S1,S1,S3,2024-05-25 08:55:00,True,False,2,False
81811,S7,S6,S3,2024-08-03 16:58:00,True,False,1,False
81812,S5,S9,S10,2024-10-14 04:39:00,False,False,1,False
81813,S41,S3,S10,2024-12-20 04:16:00,False,False,1,False
81814,S41,S9,S3,2024-06-14 23:48:00,False,False,1,False
81815,S7,S5,S4,2024-03-20 11:53:00,False,False,2,False
81816,S7,S2,S4,2024-07-09 19:46:00,True,False,3,False
81817,S42,S10,S3,2024-01-25 22:48:00,False,False,1,False
81818,S2,S10,S3,2024-03-05 18:30:00,True,False,2,False
81820,S2,S9,S3,2024-12-23 09:46:00,True,False,2,False
81821,S7,S5,S9,2024-07-22 06:29:00,True,False,2,False
81822,S2,S8,S1,2024-06-18 19:57:00,True,False,2,False
81823,S1,S9,S1,2024-10-23 06:15:00,True,False,2,False
81824,S5,S7,S9,2024-10-16 04:22:00,False,False,1,False
81825,S42,S3,S7,2024-10-27 02:38:00,False,False,0,False
81827,S7,S8,S7,2024-08-30 19:39:00,True,False,3,False
81828,S41,S6,S8,2024-04-26 10:00:00,False,False,1,False
81829,S5,S6,S2,2024-05-03 15:55:00,False,False,1,False
81831,S7,S9,S2,2024-08-30 00:42:00,False,False,4,False
81832,S7,S10,S3,2024-09-25 15:27:00,False,False,2,False
81833,S7,S10,S8,2024-07-06 06:57:00,True,False,2,False
81834,S7,S4,S8,2024-11-13 14:57:00,False,False,1,False
81835,S42,S4,S5,2024-03-16 14:02:00,False,False,4,True
81836,S7,S2,S1,2024-11-16 13:46:00,False,False,0,False
81837,S42,S1,S2,2024-09-20 18:40:00,True,False,3,False
81838,S42,S4,S8,2024-11-30 01:48:00,False,False,0,False
81839,S2,S8,S10,2024-07-22 21:05:00,False,False,1,False
81840,S1,S10,S7,2024-11-22 20:32:00,False,False,1,False
81841,S7,S3,S2,2024-12-15 20:21:00,False,False,0,False
81842,S41,S9,S3,2024-06-25 13:16:00,False,True,59,False
81843,S7,S2,S10,2024-11-03 23:13:00,False,False,0,False
81845,S42,S1,S7,2024-07-07 17:53:00,True,False,2,False
81846,S1,S3,S2,2024-01-19 21:39:00,False,False,1,False
81847,S7,S1,S2,2024-07-20 20:51:00,False,False,0,False
81848,S41,S8,S10,2024-04-04 11:56:00,False,False,1,False
81849,S41,S8,S1,2024-02-04 03:01:00,False,False,1,False
81850,S5,S7,S1,2024-11-01 20:11:00,False,False,1,False
81851,S2,S3,S6,2024-03-10 11:21:00,False,False,0,False
81852,S42,S8,S9,2024-10-06 17:59:00,True,False,1,False
81853,S2,S2,S1,2024-11-21 20:13:00,False,False,1,False
81854,S2,S10,S7,2024-08-05 16:31:00,True,False,2,False
81855,S5,S3,S9,2024-03-27 12:55:00,False,False,1,False
81856,S1,S4,S6,2024-05-24 16:53:00,True,False,2,False
81857,S1,S4,S5,2024-01-25 00:21:00,False,False,1,False
81858,S2,S2,S9,2024-05-30 08:48:00,True,False,2,False
81859,S41,S7,S10,2024-11-01 18:39:00,True,False,4,False
81860,S5,S3,S8,2024-01-01 15:01:00,False,False,1,False
81861,S1,S2,S10,2024-10-03 12:39:00,False,False,1,False
81862,S1,S2,S1,2024-08-27 21:04:00,False,False,2,False
81863,S41,S1,S2,2024-12-21 07:02:00,True,False,2,False
81864,S41,S8,S2,2024-06-02 07:28:00,True,False,1,False
81865,S1,S9,S7,2024-05-15 02:49:00,False,False,1,False
81866,S7,S5,S2,2024-10-19 12:02:00,False,False,0,False
81867,S5,S6,S2,2024-10-19 03:19:00,False,False,0,False
81868,S7,S7,S9,2024-10-02 07:54:00,True,False,2,False
81869,S5,S4,S10,2024-08-23 08:49:00,True,False,3,False
81871,S5,S4,S2,2024-10-02 10:40:00,False,False,3,False
81872,S2,S3,S4,2024-10-26 13:38:00,False,False,0,False
81873,S42,S1,S5,2024-08-04 04:29:00,False,False,0,False
81874,S5,S9,S10,2024-06-14 03:31:00,False,False,1,False
81875,S41,S6,S5,2024-08-02 19:15:00,True,False,3,False
81876,S1,S6,S9,2024-12-10 03:35:00,False,False,2,False
81877,S7,S4,S7,2024-08-02 05:03:00,False,False,1,False
81879,S1,S1,S8,2024-06-29 01:01:00,False,False,0,False
81880,S42,S10,S4,2024-03-05 00:56:00,False,False,2,False
81881,S7,S8,S6,2024-10-24 21:28:00,False,False,2,False
81882,S5,S7,S9,2024-07-12 08:53:00,True,False,3,False
81883,S42,S1,S9,2024-01-25 02:59:00,False,False,1,False
81884,S2,S1,S9,2024-01-17 14:14:00,False,False,1,False
81886,S41,S6,S10,2024-09-18 13:03:00,False,False,1,False
81887,S1,S3,S8,2024-05-22 05:48:00,False,False,1,False
81888,S1,S9,S3,2024-07-05 07:36:00,True,False,2,False
81889,S42,S7,S9,2024-09-08 11:16:00,False,False,0,False
81890,S7,S5,S1,2024-04-10 16:12:00,True,False,2,False
81891,S1,S1,S10,2024-08-06 19:28:00,True,False,2,False
81892,S1,S1,S9,2024-01-20 14:39:00,False,False,0,False
81894,S1,S2,S7,2024-05-21 03:25:00,False,False,1,False
81895,S5,S7,S1,2024-06-02 04:20:00,False,False,0,False
81896,S2,S9,S6,2024-12-20 19:53:00,True,False,2,False
81897,S5,S8,S7,2024-08-28 05:48:00,False,False,2,False
81898,S42,S4,S5,2024-05-09 23:46:00,False,False,1,False
81901,S42,S4,S10,2024-10-10 11:17:00,False,False,3,False
81902,S42,S2,S1,2024-12-17 17:39:00,True,False,3,False
81903,S7,S9,S1,2024-07-12 16:47:00,True,False,3,False
81905,S5,S7,S9,2024-04-07 15:37:00,False,False,0,False
81906,S42,S8,S10,2024-05-21 17:46:00,True,False,4,False
81907,S5,S10,S9,2024-10-16 23:28:00,False,False,2,False
81908,S2,S8,S3,2024-03-08 15:12:00,False,False,1,False
81909,S42,S2,S1,2024-04-25 05:49:00,False,False,2,False
81910,S2,S10,S7,2024-01-29 10:11:00,False,False,1,False
81912,S1,S6,S3,2024-02-16 14:43:00,False,False,2,False
81913,S42,S9,S6,2024-09-11 04:34:00,False,False,2,False
81915,S7,S6,S9,2024-03-31 05:22:00,False,False,0,False
81916,S7,S5,S4,2024-02-24 01:00:00,False,False,0,False
81917,S7,S4,S3,2024-04-20 08:34:00,True,False,2,False
81918,S2,S6,S2,2024-11-27 07:28:00,True,False,2,False
81919,S2,S3,S8,2024-04-02 13:52:00,False,False,1,False
81920,S5,S8,S7,2024-06-27 15:08:00,False,False,2,False
81921,S41,S7,S9,2024-11-01 07:56:00,True,False,3,False
81922,S42,S10,S7,2024-11-26 21:12:00,False,False,3,False
81923,S41,S7,S3,2024-04-24 22:22:00,False,False,1,False
81924,S7,S4,S3,2024-08-29 18:15:00,True,False,3,False
81925,S2,S7,S2,2024-03-25 06:55:00,True,False,2,False
81926,S41,S9,S4,2024-09-18 12:57:00,False,False,1,False
81927,S1,S5,S2,2024-05-24 12:31:00,False,False,1,False
81928,S2,S2,S7,2024-07-30 12:24:00,False,False,1,False
81929,S2,S1,S5,2024-02-09 13:00:00,False,False,1,False
81930,S1,S5,S4,2024-02-26 18:58:00,True,False,2,False
81931,S2,S10,S5,2024-05-30 15:14:00,False,False,1,False
81932,S5,S9,S4,2024-07-07 04:32:00,False,False,0,False
81933,S1,S8,S4,2024-06-14 08:40:00,True,False,2,False
81934,S7,S9,S2,2024-12-09 16:18:00,True,False,5,False
81935,S2,S1,S2,2024-10-18 05:20:00,False,False,1,False
81936,S1,S6,S7,2024-08-19 11:12:00,False,False,1,False
81937,S5,S1,S4,2024-01-17 07:55:00,True,False,2,False
81938,S7,S6,S10,2024-12-11 17:02:00,True,False,3,False
81939,S7,S6,S2,2024-01-15 14:33:00,False,False,1,False
81940,S42,S7,S3,2024-10-28 14:49:00,False,False,1,False
81941,S5,S8,S7,2024-09-21 06:45:00,True,False,1,False
81942,S1,S3,S4,2024-02-13 00:01:00,False,False,3,False
81943,S1,S10,S9,2024-06-18 07:27:00,True,False,3,False
81944,S7,S3,S10,2024-08-22 23:02:00,False,False,1,False
81946,S42,S10,S5,2024-03-02 23:06:00,False,False,0,False
81947,S1,S9,S1,2024-12-04 04:10:00,False,False,1,False
81949,S7,S7,S4,2024-07-04 10:43:00,False,False,1,False
81950,S1,S2,S8,2024-11-21 09:21:00,True,False,2,False
81951,S2,S7,S5,2024-12-18 18:17:00,True,False,2,False
81952,S41,S6,S1,2024-11-06 00:33:00,False,True,51,False
81953,S41,S4,S10,2024-04-16 07:50:00,True,False,4,False
81954,S5,S5,S3,2024-02-02 14:48:00,False,False,1,False
81955,S7,S4,S9,2024-06-08 19:38:00,True,False,0,False
81956,S2,S4,S10,2024-06-03 00:10:00,False,False,1,False
81957,S2,S6,S1,2024-02-02 00:49:00,False,False,1,False
81958,S7,S10,S1,2024-10-27 21:06:00,False,False,0,False
81959,S42,S4,S8,2024-03-14 13:37:00,False,False,2,False
81960,S7,S4,S6,2024-11-16 10:35:00,False,False,0,False
81961,S7,S9,S4,2024-03-01 13:11:00,False,False,1,False
81962,S2,S5,S6,2024-06-28 21:21:00,False,False,1,False
81963,S41,S5,S2,2024-02-29 17:55:00,True,False,2,False
81964,S41,S10,S8,2024-04-19 12:48:00,False,False,1,False
81965,S42,S8,S9,2024-12-26 11:07:00,False,False,2,False
81966,S5,S3,S4,2024-08-13 17:47:00,True,False,3,False
81967,S5,S10,S5,2024-11-14 20:30:00,False,False,2,False
81968,S2,S10,S4,2024-01-31 16:32:00,True,False,2,False
81969,S7,S1,S9,2024-10-20 01:17:00,False,False,0,False
81970,S5,S8,S3,2024-12-29 21:54:00,False,False,0,False
81971,S1,S2,S4,2024-02-17 08:01:00,True,False,1,False
81972,S1,S5,S1,2024-07-17 21:05:00,False,False,2,False
81973,S7,S8,S7,2024-04-15 05:24:00,False,False,1,False
81974,S2,S5,S4,2024-01-13 03:23:00,False,False,0,False
81975,S7,S6,S5,2024-06-05 12:18:00,False,False,3,False
81976,S41,S5,S6,2024-12-20 19:21:00,True,False,3,False
81977,S7,S8,S10,2024-01-25 09:28:00,True,False,2,False
81978,S41,S10,S6,2024-03-28 13:51:00,False,False,1,False
81979,S1,S3,S10,2024-01-06 09:47:00,True,False,0,False
81980,S7,S3,S1,2024-12-20 00:40:00,False,False,1,False
81981,S2,S3,S1,2024-02-27 08:27:00,True,False,2,False
81983,S7,S10,S2,2024-09-16 23:55:00,False,False,1,False
81984,S7,S3,S6,2024-02-26 01:49:00,False,False,1,False
81985,S41,S10,S1,2024-08-05 15:19:00,False,False,2,False
81986,S5,S2,S8,2024-10-08 12:38:00,False,False,1,False
81987,S1,S2,S5,2024-08-15 13:30:00,False,False,1,False
