timestamp,temperature_c,precipitation_mm,wind_speed_kmh,weather_condition
2024-06-13 10:00:00,17.69,0.0,17.81,Clear
2024-06-13 11:00:00,17.14,10.85,5.1,Rainy
2024-06-13 12:00:00,13.6,3.35,29.22,Clear
2024-06-13 13:00:00,8.6,0.2,11.14,Clear
2024-06-13 14:00:00,17.58,3.61,13.99,Clear
2024-06-13 15:00:00,10.83,0.63,13.39,Clear
2024-06-13 16:00:00,25.92,3.6,0.0,Clear
2024-06-13 17:00:00,17.85,1.48,25.09,Clear
2024-06-13 18:00:00,12.1,1.27,5.44,Clear
2024-06-13 19:00:00,11.94,0.66,12.63,Clear
2024-06-13 20:00:00,14.54,0.0,20.98,Clear
2024-06-13 21:00:00,13.8,6.81,29.61,Rainy
2024-06-13 22:00:00,20.58,0.0,4.2,Clear
2024-06-13 23:00:00,15.93,0.0,10.54,Clear
2024-06-14 00:00:00,11.34,0.36,28.82,Clear
2024-06-14 01:00:00,24.45,0.0,19.64,Clear
2024-06-14 02:00:00,15.25,0.84,21.71,Clear
2024-06-14 03:00:00,18.84,3.06,4.49,Clear
2024-06-14 04:00:00,11.96,3.99,11.21,Clear
2024-06-14 05:00:00,16.82,3.44,13.32,Clear
2024-06-14 06:00:00,16.56,0.08,6.42,Clear
2024-06-14 07:00:00,5.55,1.15,0.0,Clear
2024-06-14 08:00:00,25.08,2.22,9.9,Clear
2024-06-14 09:00:00,21.45,0.0,28.54,Clear
2024-06-14 10:00:00,13.01,2.71,15.59,Clear
2024-06-14 11:00:00,9.49,0.0,28.74,Clear
2024-06-14 12:00:00,16.74,7.12,16.79,Rainy
2024-06-14 13:00:00,15.43,0.0,7.35,Clear
2024-06-14 14:00:00,16.78,0.45,27.78,Clear
2024-06-14 15:00:00,15.96,0.0,17.12,Clear
2024-06-14 16:00:00,17.53,0.0,24.62,Clear
2024-06-14 17:00:00,22.24,7.82,4.32,Rainy
2024-06-14 18:00:00,17.84,3.82,25.39,Clear
2024-06-14 19:00:00,9.75,0.0,25.69,Clear
2024-06-14 20:00:00,21.81,5.51,17.9,Rainy
2024-06-14 21:00:00,23.2,4.58,6.93,Clear
2024-06-14 22:00:00,30.76,0.16,14.54,Clear
2024-06-14 23:00:00,9.38,1.92,21.11,Clear
2024-06-15 00:00:00,16.21,0.96,17.35,Clear
2024-06-15 01:00:00,4.59,6.92,21.01,Rainy
2024-06-15 02:00:00,17.77,0.0,25.12,Clear
2024-06-15 03:00:00,12.26,1.44,8.52,Clear
2024-06-15 04:00:00,24.62,0.0,3.45,Clear
2024-06-15 05:00:00,11.13,0.0,14.62,Clear
2024-06-15 06:00:00,6.55,7.57,11.7,Rainy
2024-06-15 07:00:00,12.64,0.0,22.86,Clear
2024-06-15 08:00:00,5.12,1.66,4.26,Clear
2024-06-15 09:00:00,18.76,0.0,25.2,Clear
2024-06-15 10:00:00,4.67,0.0,28.54,Clear
2024-06-15 11:00:00,15.14,2.27,15.0,Clear
2024-06-15 12:00:00,4.61,0.0,15.61,Clear
2024-06-15 13:00:00,13.4,2.76,7.32,Clear
2024-06-15 14:00:00,23.22,0.19,9.57,Clear
2024-06-15 15:00:00,16.8,4.48,10.92,Clear
2024-06-15 16:00:00,10.68,5.09,29.43,Rainy
2024-06-15 17:00:00,14.84,0.0,14.28,Clear
2024-06-15 18:00:00,15.09,1.23,1.78,Clear
2024-06-15 19:00:00,17.36,1.55,17.55,Clear
2024-06-15 20:00:00,8.17,2.86,23.26,Clear
2024-06-15 21:00:00,17.96,1.04,14.75,Clear
2024-06-15 22:00:00,1.48,1.57,29.69,Clear
2024-06-15 23:00:00,11.85,0.27,22.78,Clear
2024-06-16 00:00:00,12.56,1.35,4.51,Clear
2024-06-16 01:00:00,18.17,4.89,9.49,Clear
2024-06-16 02:00:00,15.11,2.94,17.26,Clear
2024-06-16 03:00:00,7.97,3.1,0.0,Clear
2024-06-16 04:00:00,10.08,3.17,18.36,Clear
2024-06-16 05:00:00,15.99,0.54,0.0,Clear
2024-06-16 06:00:00,14.6,1.96,25.23,Clear
2024-06-16 07:00:00,12.1,0.0,24.07,Clear
2024-06-16 08:00:00,12.6,4.81,20.05,Clear
2024-06-16 09:00:00,18.48,0.0,8.24,Clear
2024-06-16 10:00:00,12.41,0.74,16.7,Clear
2024-06-16 11:00:00,14.56,4.42,9.87,Clear
2024-06-16 12:00:00,25.85,0.0,4.69,Clear
2024-06-16 13:00:00,7.88,2.2,11.61,Clear
2024-06-16 14:00:00,5.74,0.0,21.98,Clear
2024-06-16 15:00:00,18.92,0.0,15.44,Clear
2024-06-16 16:00:00,11.61,3.84,29.51,Clear
2024-06-16 17:00:00,13.41,1.59,22.66,Clear
2024-06-16 18:00:00,11.09,0.0,21.59,Clear
2024-06-16 19:00:00,13.7,0.0,0.0,Clear
2024-06-16 20:00:00,22.99,3.93,12.15,Clear
2024-06-16 21:00:00,19.01,2.35,4.36,Clear
2024-06-16 22:00:00,19.31,6.24,13.17,Rainy
2024-06-16 23:00:00,7.92,6.05,8.07,Rainy
2024-06-17 00:00:00,9.24,0.0,11.22,Clear
2024-06-17 01:00:00,0.8,8.51,25.61,Rainy
2024-06-17 02:00:00,10.95,1.07,19.75,Clear
2024-06-17 03:00:00,19.78,0.0,25.07,Clear
2024-06-17 04:00:00,17.58,0.0,0.0,Clear
2024-06-17 05:00:00,13.89,0.0,15.58,Clear
2024-06-17 06:00:00,14.89,5.82,24.67,Rainy
2024-06-17 07:00:00,11.56,5.78,30.06,Stormy
2024-06-17 08:00:00,16.02,0.0,0.0,Clear
2024-06-17 09:00:00,18.83,0.32,11.49,Clear
2024-06-17 10:00:00,6.92,1.29,25.34,Clear
2024-06-17 11:00:00,16.5,0.0,13.08,Clear
2024-06-17 12:00:00,19.66,0.0,5.9,Clear
2024-06-17 13:00:00,12.92,0.37,0.0,Clear
2024-06-17 14:00:00,18.5,0.04,5.51,Clear
2024-06-17 15:00:00,29.07,0.0,0.0,Clear
2024-06-17 16:00:00,14.48,1.67,15.58,Clear
2024-06-17 17:00:00,16.97,5.29,23.96,Rainy
2024-06-17 18:00:00,11.31,0.09,2.39,Clear
2024-06-17 19:00:00,15.91,1.51,17.58,Clear
2024-06-17 20:00:00,17.3,3.18,23.45,Clear
2024-06-17 21:00:00,15.97,2.66,14.97,Clear
2024-06-17 22:00:00,9.9,0.0,0.0,Clear
2024-06-17 23:00:00,16.03,1.29,18.86,Clear
2024-06-18 00:00:00,22.31,2.64,14.45,Clear
2024-06-18 01:00:00,17.24,0.0,13.43,Clear
2024-06-18 02:00:00,19.81,4.79,9.53,Clear
2024-06-18 03:00:00,13.81,5.29,15.87,Rainy
2024-06-18 04:00:00,18.75,0.0,20.1,Clear
2024-06-18 05:00:00,16.4,1.58,38.91,Stormy
2024-06-18 06:00:00,10.25,2.93,16.12,Clear
2024-06-18 07:00:00,16.59,0.0,30.11,Stormy
2024-06-18 08:00:00,10.04,2.44,18.58,Clear
2024-06-18 09:00:00,11.84,1.49,14.0,Clear
2024-06-18 10:00:00,15.95,0.0,16.49,Clear
2024-06-18 11:00:00,16.49,2.38,2.78,Clear
2024-06-18 12:00:00,9.05,0.0,18.06,Clear
2024-06-18 13:00:00,20.27,3.82,0.0,Clear
2024-06-18 14:00:00,17.86,0.0,6.37,Clear
2024-06-18 15:00:00,11.48,0.52,16.1,Clear
2024-06-18 16:00:00,7.31,5.12,26.94,Rainy
2024-06-18 17:00:00,14.28,2.49,29.31,Clear
2024-06-18 18:00:00,12.77,0.0,12.63,Clear
2024-06-18 19:00:00,15.57,0.0,16.56,Clear
2024-06-18 20:00:00,13.18,0.0,24.84,Clear
2024-06-18 21:00:00,4.96,2.18,1.71,Clear
2024-06-18 22:00:00,13.06,2.07,19.05,Clear
2024-06-18 23:00:00,13.47,0.0,6.72,Clear
2024-06-19 00:00:00,18.17,0.0,13.28,Clear
2024-06-19 01:00:00,11.51,1.84,10.41,Clear
2024-06-19 02:00:00,23.39,0.45,19.35,Clear
2024-06-19 03:00:00,5.44,7.47,20.5,Rainy
2024-06-19 04:00:00,21.56,1.11,23.91,Clear
2024-06-19 05:00:00,13.88,6.44,18.48,Rainy
2024-06-19 06:00:00,19.3,0.0,16.72,Clear
2024-06-19 07:00:00,15.4,0.0,33.54,Stormy
2024-06-19 08:00:00,20.7,0.0,0.0,Clear
2024-06-19 09:00:00,13.06,4.57,31.96,Stormy
2024-06-19 10:00:00,9.51,6.27,12.1,Rainy
2024-06-19 11:00:00,22.1,0.0,20.71,Clear
2024-06-19 12:00:00,14.43,0.0,11.74,Clear
2024-06-19 13:00:00,16.11,0.0,7.97,Clear
2024-06-19 14:00:00,21.17,0.0,19.85,Clear
2024-06-19 15:00:00,9.84,3.16,25.42,Clear
2024-06-19 16:00:00,17.98,1.67,19.73,Clear
2024-06-19 17:00:00,12.05,1.03,9.58,Clear
2024-06-19 18:00:00,14.34,0.0,51.11,Stormy
2024-06-19 19:00:00,15.36,5.92,26.99,Rainy
2024-06-19 20:00:00,7.5,0.0,24.33,Clear
2024-06-19 21:00:00,11.11,2.6,11.47,Clear
2024-06-19 22:00:00,21.76,0.0,8.75,Clear
2024-06-19 23:00:00,19.43,0.43,12.2,Clear
2024-06-20 00:00:00,14.69,1.87,25.81,Clear
2024-06-20 01:00:00,16.22,1.98,5.09,Clear
2024-06-20 02:00:00,13.53,1.46,4.32,Clear
2024-06-20 03:00:00,21.78,2.48,20.4,Clear
2024-06-20 04:00:00,14.0,0.0,18.19,Clear
2024-06-20 05:00:00,16.16,1.59,7.3,Clear
2024-06-20 06:00:00,20.73,1.34,4.09,Clear
2024-06-20 07:00:00,11.11,1.7,29.38,Clear
2024-06-20 08:00:00,22.79,1.22,18.57,Clear
2024-06-20 09:00:00,7.35,0.0,1.36,Clear
2024-06-20 10:00:00,23.15,0.0,2.06,Clear
2024-06-20 11:00:00,13.14,0.0,11.38,Clear
2024-06-20 12:00:00,13.79,3.45,22.33,Clear
2024-06-20 13:00:00,5.55,3.48,20.95,Clear
2024-06-20 14:00:00,12.73,3.53,26.32,Clear
2024-06-20 15:00:00,9.8,1.92,0.1,Clear
2024-06-20 16:00:00,11.96,0.0,17.24,Clear
2024-06-20 17:00:00,14.31,0.0,29.26,Clear
2024-06-20 18:00:00,19.79,1.51,28.33,Clear
2024-06-20 19:00:00,16.04,1.41,18.59,Clear
2024-06-20 20:00:00,16.54,0.33,38.48,Stormy
2024-06-20 21:00:00,9.52,2.11,21.09,Clear
2024-06-20 22:00:00,10.6,1.03,25.43,Clear
2024-06-20 23:00:00,23.99,1.36,15.44,Clear
2024-06-21 00:00:00,11.32,0.0,7.19,Clear
2024-06-21 01:00:00,23.28,3.95,6.25,Clear
2024-06-21 02:00:00,13.78,0.0,16.82,Clear
2024-06-21 03:00:00,15.01,0.0,12.88,Clear
2024-06-21 04:00:00,20.35,0.0,0.0,Clear
2024-06-21 05:00:00,21.36,0.0,4.74,Clear
2024-06-21 06:00:00,14.45,3.98,11.82,Clear
2024-06-21 07:00:00,13.06,0.87,22.27,Clear
2024-06-21 08:00:00,14.72,0.44,14.84,Clear
2024-06-21 09:00:00,16.69,0.0,14.28,Clear
2024-06-21 10:00:00,19.46,3.36,5.13,Clear
2024-06-21 11:00:00,15.02,0.0,15.23,Clear
2024-06-21 12:00:00,18.09,0.7,28.19,Clear
2024-06-21 13:00:00,23.19,5.44,16.56,Rainy
2024-06-21 14:00:00,16.91,2.53,0.0,Clear
2024-06-21 15:00:00,16.56,0.0,2.48,Clear
2024-06-21 16:00:00,7.41,0.0,20.89,Clear
2024-06-21 17:00:00,1.85,0.81,12.76,Clear
2024-06-21 18:00:00,16.94,0.0,14.25,Clear
2024-06-21 19:00:00,14.53,2.95,8.87,Clear
2024-06-21 20:00:00,12.43,1.13,20.03,Clear
2024-06-21 21:00:00,16.22,1.5,11.99,Clear
2024-06-21 22:00:00,14.7,0.0,13.13,Clear
2024-06-21 23:00:00,20.64,6.22,6.49,Rainy
2024-06-22 00:00:00,15.43,9.53,24.22,Rainy
2024-06-22 01:00:00,11.27,0.16,12.79,Clear
2024-06-22 02:00:00,19.95,2.06,21.08,Clear
2024-06-22 03:00:00,13.91,1.29,3.06,Clear
2024-06-22 04:00:00,17.63,0.22,32.34,Stormy
2024-06-22 05:00:00,12.61,0.0,27.77,Clear
2024-06-22 06:00:00,11.75,0.0,0.0,Clear
2024-06-22 07:00:00,15.42,0.0,6.98,Clear
2024-06-22 08:00:00,15.06,2.22,19.78,Clear
2024-06-22 09:00:00,17.4,0.0,1.8,Clear
2024-06-22 10:00:00,13.66,0.0,13.68,Clear
2024-06-22 11:00:00,5.82,2.33,19.27,Clear
2024-06-22 12:00:00,12.84,0.89,13.15,Clear
2024-06-22 13:00:00,18.97,5.04,20.39,Rainy
2024-06-22 14:00:00,13.51,2.12,8.07,Clear
2024-06-22 15:00:00,13.77,0.0,0.0,Clear
2024-06-22 16:00:00,19.93,0.0,24.82,Clear
2024-06-22 17:00:00,11.44,0.0,24.76,Clear
2024-06-22 18:00:00,7.29,0.0,40.04,Stormy
2024-06-22 19:00:00,14.2,3.83,0.0,Clear
2024-06-22 20:00:00,12.58,0.97,22.51,Clear
2024-06-22 21:00:00,10.17,4.4,0.0,Clear
2024-06-22 22:00:00,14.12,0.0,32.56,Stormy
2024-06-22 23:00:00,17.46,3.9,19.88,Clear
2024-06-23 00:00:00,14.95,3.16,5.48,Clear
2024-06-23 01:00:00,16.53,0.0,22.8,Clear
2024-06-23 02:00:00,24.07,4.97,9.47,Clear
2024-06-23 03:00:00,13.29,1.28,18.0,Clear
2024-06-23 04:00:00,16.39,2.18,17.06,Clear
2024-06-23 05:00:00,12.45,0.0,32.44,Stormy
2024-06-23 06:00:00,10.77,4.83,33.15,Stormy
2024-06-23 07:00:00,12.08,0.0,9.03,Clear
2024-06-23 08:00:00,12.61,3.5,25.58,Clear
2024-06-23 09:00:00,16.8,3.46,18.55,Clear
2024-06-23 10:00:00,26.75,0.0,0.87,Clear
2024-06-23 11:00:00,11.42,6.95,8.04,Rainy
2024-06-23 12:00:00,12.92,1.69,38.36,Stormy
2024-06-23 13:00:00,14.68,2.96,18.58,Clear
2024-06-23 14:00:00,16.98,0.0,25.0,Clear
2024-06-23 15:00:00,16.32,7.35,12.88,Rainy
2024-06-23 16:00:00,21.42,0.0,9.6,Clear
2024-06-23 17:00:00,2.87,4.07,15.27,Clear
2024-06-23 18:00:00,3.07,0.0,12.34,Clear
2024-06-23 19:00:00,12.52,0.0,0.07,Clear
2024-06-23 20:00:00,20.49,3.37,4.97,Clear
2024-06-23 21:00:00,7.17,4.08,22.08,Clear
2024-06-23 22:00:00,-0.04,0.0,11.19,Clear
2024-06-23 23:00:00,17.86,4.27,15.26,Clear
2024-06-24 00:00:00,16.22,4.13,17.35,Clear
2024-06-24 01:00:00,9.55,0.0,18.13,Clear
2024-06-24 02:00:00,10.07,5.8,26.47,Rainy
2024-06-24 03:00:00,10.15,0.0,4.01,Clear
2024-06-24 04:00:00,15.55,0.0,20.7,Clear
2024-06-24 05:00:00,11.87,2.44,22.55,Clear
2024-06-24 06:00:00,17.47,0.0,24.86,Clear
2024-06-24 07:00:00,0.73,1.79,0.87,Clear
2024-06-24 08:00:00,10.72,1.72,17.55,Clear
2024-06-24 09:00:00,9.37,0.44,32.16,Stormy
2024-06-24 10:00:00,13.72,3.5,14.01,Clear
2024-06-24 11:00:00,12.31,0.31,19.83,Clear
2024-06-24 12:00:00,18.99,1.69,22.8,Clear
2024-06-24 13:00:00,5.7,4.44,4.75,Clear
2024-06-24 14:00:00,15.23,3.37,33.34,Stormy
2024-06-24 15:00:00,17.79,3.36,20.0,Clear
2024-06-24 16:00:00,24.28,0.0,20.2,Clear
2024-06-24 17:00:00,12.59,2.57,0.0,Clear
2024-06-24 18:00:00,16.62,0.0,22.95,Clear
2024-06-24 19:00:00,5.98,0.0,20.06,Clear
2024-06-24 20:00:00,3.04,0.78,31.24,Stormy
2024-06-24 21:00:00,19.22,0.0,11.89,Clear
2024-06-24 22:00:00,14.97,3.37,5.12,Clear
2024-06-24 23:00:00,20.89,3.44,8.18,Clear
2024-06-25 00:00:00,8.13,0.0,9.95,Clear
2024-06-25 01:00:00,17.6,0.0,3.81,Clear
2024-06-25 02:00:00,24.34,0.0,27.9,Clear
2024-06-25 03:00:00,17.1,0.0,28.28,Clear
2024-06-25 04:00:00,16.38,2.37,13.04,Clear
2024-06-25 05:00:00,15.04,0.27,11.07,Clear
2024-06-25 06:00:00,7.15,0.0,0.0,Clear
2024-06-25 07:00:00,21.78,4.9,21.96,Clear
2024-06-25 08:00:00,11.95,0.0,31.53,Stormy
2024-06-25 09:00:00,17.52,4.71,8.63,Clear
2024-06-25 10:00:00,7.18,0.0,13.83,Clear
2024-06-25 11:00:00,9.1,0.77,19.34,Clear
2024-06-25 12:00:00,22.18,0.0,32.24,Stormy
2024-06-25 13:00:00,13.26,5.63,17.0,Rainy
2024-06-25 14:00:00,22.27,0.0,16.95,Clear
2024-06-25 15:00:00,14.61,1.04,16.79,Clear
2024-06-25 16:00:00,5.79,2.58,0.75,Clear
2024-06-25 17:00:00,19.46,0.0,0.53,Clear
2024-06-25 18:00:00,12.05,0.0,6.92,Clear
2024-06-25 19:00:00,18.49,0.56,25.13,Clear
2024-06-25 20:00:00,15.13,0.0,11.65,Clear
2024-06-25 21:00:00,7.28,0.0,9.7,Clear
2024-06-25 22:00:00,15.82,0.0,9.53,Clear
2024-06-25 23:00:00,25.98,2.95,13.62,Clear
2024-06-26 00:00:00,17.46,0.0,32.02,Stormy
2024-06-26 01:00:00,14.71,4.24,13.49,Clear
2024-06-26 02:00:00,20.38,0.0,7.14,Clear
2024-06-26 03:00:00,16.05,0.0,15.25,Clear
2024-06-26 04:00:00,16.05,6.78,32.55,Stormy
2024-06-26 05:00:00,9.54,0.0,9.97,Clear
2024-06-26 06:00:00,16.17,0.0,3.19,Clear
2024-06-26 07:00:00,20.18,0.0,9.99,Clear
2024-06-26 08:00:00,10.82,4.23,16.29,Clear
2024-06-26 09:00:00,22.12,0.0,21.88,Clear
2024-06-26 10:00:00,14.54,0.24,25.07,Clear
2024-06-26 11:00:00,10.56,0.52,4.54,Clear
2024-06-26 12:00:00,19.99,4.04,5.49,Clear
2024-06-26 13:00:00,13.57,0.46,11.77,Clear
2024-06-26 14:00:00,18.8,8.03,21.84,Rainy
2024-06-26 15:00:00,13.54,1.4,2.4,Clear
2024-06-26 16:00:00,14.7,4.19,8.93,Clear
2024-06-26 17:00:00,17.47,3.42,9.07,Clear
2024-06-26 18:00:00,16.45,0.89,24.42,Clear
2024-06-26 19:00:00,5.02,0.0,20.28,Clear
2024-06-26 20:00:00,9.39,2.0,24.04,Clear
2024-06-26 21:00:00,19.65,2.53,28.39,Clear
2024-06-26 22:00:00,14.34,0.0,11.94,Clear
2024-06-26 23:00:00,12.38,1.5,3.13,Clear
2024-06-27 00:00:00,8.21,4.71,3.19,Clear
2024-06-27 01:00:00,9.6,7.21,0.0,Rainy
2024-06-27 02:00:00,4.89,3.56,10.41,Clear
2024-06-27 03:00:00,14.49,6.59,11.16,Rainy
2024-06-27 04:00:00,12.01,0.0,22.88,Clear
2024-06-27 05:00:00,10.17,3.11,15.17,Clear
2024-06-27 06:00:00,14.66,5.02,10.1,Rainy
2024-06-27 07:00:00,16.82,0.0,13.84,Clear
2024-06-27 08:00:00,25.47,0.0,4.61,Clear
2024-06-27 09:00:00,7.44,6.21,25.25,Rainy
2024-06-27 10:00:00,20.8,0.0,7.14,Clear
2024-06-27 11:00:00,19.87,0.0,3.6,Clear
2024-06-27 12:00:00,11.1,5.58,23.18,Rainy
2024-06-27 13:00:00,16.02,4.59,20.74,Clear
2024-06-27 14:00:00,12.71,2.3,0.0,Clear
2024-06-27 15:00:00,15.93,0.86,23.55,Clear
2024-06-27 16:00:00,22.55,0.0,7.58,Clear
2024-06-27 17:00:00,18.03,1.85,11.26,Clear
2024-06-27 18:00:00,17.54,5.74,16.87,Rainy
2024-06-27 19:00:00,12.85,1.72,20.87,Clear
2024-06-27 20:00:00,7.58,7.5,19.45,Rainy
2024-06-27 21:00:00,13.96,0.0,14.5,Clear
2024-06-27 22:00:00,21.03,0.94,10.75,Clear
2024-06-27 23:00:00,7.36,0.0,19.12,Clear
2024-06-28 00:00:00,9.72,0.0,13.82,Clear
2024-06-28 01:00:00,15.63,0.54,33.05,Stormy
2024-06-28 02:00:00,10.08,2.25,20.86,Clear
2024-06-28 03:00:00,11.04,2.57,5.77,Clear
2024-06-28 04:00:00,12.88,7.51,10.22,Rainy
2024-06-28 05:00:00,8.17,2.39,15.48,Clear
2024-06-28 06:00:00,10.13,4.45,27.99,Clear
2024-06-28 07:00:00,18.52,1.2,29.11,Clear
2024-06-28 08:00:00,8.46,6.03,11.04,Rainy
2024-06-28 09:00:00,7.01,8.2,5.66,Rainy
2024-06-28 10:00:00,11.85,2.59,4.39,Clear
2024-06-28 11:00:00,18.66,0.0,17.52,Clear
2024-06-28 12:00:00,14.02,0.0,38.04,Stormy
2024-06-28 13:00:00,12.68,1.85,20.39,Clear
2024-06-28 14:00:00,15.22,2.37,0.0,Clear
2024-06-28 15:00:00,6.27,3.1,7.74,Clear
2024-06-28 16:00:00,17.47,2.38,8.76,Clear
2024-06-28 17:00:00,16.92,1.02,6.78,Clear
2024-06-28 18:00:00,12.95,0.0,11.12,Clear
2024-06-28 19:00:00,20.03,2.2,18.69,Clear
2024-06-28 20:00:00,9.36,6.56,21.82,Rainy
2024-06-28 21:00:00,20.64,4.06,25.92,Clear
2024-06-28 22:00:00,15.77,2.6,20.24,Clear
2024-06-28 23:00:00,13.32,4.09,0.0,Clear
2024-06-29 00:00:00,14.9,0.0,4.43,Clear
2024-06-29 01:00:00,14.46,0.0,13.42,Clear
2024-06-29 02:00:00,21.1,0.0,16.47,Clear
2024-06-29 03:00:00,9.62,0.62,23.61,Clear
2024-06-29 04:00:00,11.19,0.0,15.43,Clear
2024-06-29 05:00:00,20.18,4.62,15.51,Clear
2024-06-29 06:00:00,12.02,0.0,17.38,Clear
2024-06-29 07:00:00,19.5,0.0,12.45,Clear
2024-06-29 08:00:00,23.5,6.83,15.87,Rainy
2024-06-29 09:00:00,12.99,0.0,26.26,Clear
2024-06-29 10:00:00,18.41,1.46,14.16,Clear
2024-06-29 11:00:00,9.23,2.35,14.7,Clear
2024-06-29 12:00:00,18.77,0.0,14.66,Clear
2024-06-29 13:00:00,16.0,4.71,27.98,Clear
2024-06-29 14:00:00,17.37,2.91,3.92,Clear
2024-06-29 15:00:00,11.77,5.68,32.76,Stormy
2024-06-29 16:00:00,6.69,0.0,3.24,Clear
2024-06-29 17:00:00,17.52,1.3,8.46,Clear
2024-06-29 18:00:00,4.68,1.12,22.45,Clear
2024-06-29 19:00:00,13.41,1.79,25.3,Clear
2024-06-29 20:00:00,19.71,0.0,0.97,Clear
2024-06-29 21:00:00,15.96,1.33,4.07,Clear
2024-06-29 22:00:00,24.74,0.0,17.78,Clear
2024-06-29 23:00:00,20.13,2.08,38.44,Stormy
2024-06-30 00:00:00,11.73,0.0,27.46,Clear
2024-06-30 01:00:00,15.14,0.0,12.52,Clear
2024-06-30 02:00:00,14.76,3.46,0.0,Clear
2024-06-30 03:00:00,7.09,0.0,15.82,Clear
2024-06-30 04:00:00,10.3,0.0,18.62,Clear
2024-06-30 05:00:00,12.2,4.81,11.17,Clear
2024-06-30 06:00:00,4.82,1.98,6.49,Clear
2024-06-30 07:00:00,15.24,3.62,16.59,Clear
2024-06-30 08:00:00,13.75,0.5,5.58,Clear
2024-06-30 09:00:00,6.64,9.04,33.72,Stormy
2024-06-30 10:00:00,17.02,0.0,30.17,Stormy
2024-06-30 11:00:00,18.58,6.23,21.58,Rainy
2024-06-30 12:00:00,16.14,0.82,15.9,Clear
2024-06-30 13:00:00,13.38,0.0,8.4,Clear
2024-06-30 14:00:00,17.96,2.45,14.79,Clear
2024-06-30 15:00:00,18.4,1.94,31.39,Stormy
2024-06-30 16:00:00,16.54,0.0,23.69,Clear
2024-06-30 17:00:00,10.88,0.0,17.04,Clear
2024-06-30 18:00:00,16.38,0.93,24.24,Clear
2024-06-30 19:00:00,20.98,2.05,20.46,Clear
2024-06-30 20:00:00,12.02,0.0,18.96,Clear
2024-06-30 21:00:00,25.49,4.16,24.81,Clear
2024-06-30 22:00:00,12.37,0.0,20.17,Clear
2024-06-30 23:00:00,15.16,0.0,23.59,Clear
2024-07-01 00:00:00,11.64,3.82,16.61,Clear
2024-07-01 01:00:00,16.12,0.93,12.46,Clear
2024-07-01 02:00:00,6.29,4.65,9.52,Clear
2024-07-01 03:00:00,12.27,2.31,8.33,Clear
2024-07-01 04:00:00,9.54,1.0,0.0,Clear
2024-07-01 05:00:00,15.68,0.54,5.88,Clear
2024-07-01 06:00:00,19.97,2.45,5.59,Clear
2024-07-01 07:00:00,18.23,0.0,9.93,Clear
2024-07-01 08:00:00,3.14,0.0,30.62,Stormy
2024-07-01 09:00:00,25.21,2.83,13.42,Clear
2024-07-01 10:00:00,16.48,0.57,17.42,Clear
2024-07-01 11:00:00,11.12,1.1,17.73,Clear
2024-07-01 12:00:00,15.79,4.27,30.88,Stormy
2024-07-01 13:00:00,15.88,0.66,9.24,Clear
2024-07-01 14:00:00,11.67,1.05,12.77,Clear
2024-07-01 15:00:00,15.99,0.0,13.94,Clear
2024-07-01 16:00:00,11.96,2.29,26.37,Clear
2024-07-01 17:00:00,12.98,2.05,28.44,Clear
2024-07-01 18:00:00,11.57,3.7,19.75,Clear
2024-07-01 19:00:00,7.84,0.0,27.33,Clear
2024-07-01 20:00:00,15.73,0.0,16.78,Clear
2024-07-01 21:00:00,17.93,3.38,13.27,Clear
2024-07-01 22:00:00,17.57,1.76,26.79,Clear
2024-07-01 23:00:00,19.1,0.0,19.88,Clear
2024-07-02 00:00:00,16.62,4.92,7.64,Clear
2024-07-02 01:00:00,12.34,0.0,24.97,Clear
2024-07-02 02:00:00,19.2,3.35,12.92,Clear
2024-07-02 03:00:00,8.21,0.0,11.69,Clear
2024-07-02 04:00:00,10.5,6.66,23.93,Rainy
2024-07-02 05:00:00,10.18,0.0,14.11,Clear
2024-07-02 06:00:00,20.4,4.46,18.89,Clear
2024-07-02 07:00:00,19.71,0.76,21.62,Clear
2024-07-02 08:00:00,17.44,0.0,7.17,Clear
2024-07-02 09:00:00,20.36,1.56,18.85,Clear
2024-07-02 10:00:00,10.6,2.9,28.49,Clear
2024-07-02 11:00:00,16.74,0.0,5.44,Clear
2024-07-02 12:00:00,14.37,0.0,19.5,Clear
2024-07-02 13:00:00,19.23,2.95,6.71,Clear
2024-07-02 14:00:00,14.42,0.0,25.21,Clear
2024-07-02 15:00:00,13.08,0.0,25.12,Clear
2024-07-02 16:00:00,17.7,10.12,11.46,Rainy
2024-07-02 17:00:00,19.38,0.0,37.1,Stormy
2024-07-02 18:00:00,11.66,4.44,26.07,Clear
2024-07-02 19:00:00,14.69,0.0,22.07,Clear
2024-07-02 20:00:00,9.71,2.53,21.51,Clear
2024-07-02 21:00:00,2.51,2.96,24.84,Clear
2024-07-02 22:00:00,16.0,4.39,5.04,Clear
2024-07-02 23:00:00,18.04,0.4,16.95,Clear
2024-07-03 00:00:00,16.31,6.97,18.83,Rainy
2024-07-03 01:00:00,5.25,0.0,11.0,Clear
2024-07-03 02:00:00,13.25,1.7,19.65,Clear
2024-07-03 03:00:00,3.91,1.74,27.32,Clear
2024-07-03 04:00:00,21.85,0.0,10.78,Clear
2024-07-03 05:00:00,9.57,0.14,14.46,Clear
2024-07-03 06:00:00,21.28,1.48,6.79,Clear
2024-07-03 07:00:00,19.73,0.0,0.0,Clear
